 ,Area,Mean,Min,Max
737,460,8761.393,5914,12239
738,254,10478.862,5932,14664
739,309,8180.097,5914,11082
740,305,7693.302,5938,10244
741,308,8120.390,5946,10758
742,318,7565.107,5934,9684
743,307,8705.287,5922,11187
744,321,10674.508,5980,15210
745,328,7674.207,5918,10417
746,310,9367.471,5930,13623
747,283,8848.385,5962,11560
748,354,8511.994,5912,12029
749,303,8171.927,5916,10584
750,408,11931.284,5930,17342
751,286,9159.143,5922,11562
752,454,11007.881,5916,14846
753,294,8736.357,5922,11840
754,186,14660.054,5914,26088
755,288,8087.049,5926,10490
756,274,9158.431,5948,12170
757,362,8408.884,5928,11312
758,301,8304.392,5920,10431
759,327,8860.113,5942,11586
760,323,7577.972,5914,9337
761,352,8530.858,5946,11243
762,331,7847.538,5946,10393
763,285,10555.849,5912,16036
764,280,9549.225,5952,13000
765,442,8262.242,5912,10584
766,459,10701.671,5936,15889
767,307,7876.694,5912,9907
768,322,10325.590,5912,15706
769,282,8721.610,5918,11020
770,329,7791.398,5960,10425
771,199,13712.648,5983,20727
772,274,9750.912,5970,12813
773,276,10937.246,5938,16502
774,293,8601.188,5920,12583
775,435,13860.223,6097,26330
776,283,8278.654,5912,11116
777,343,9948.344,5936,14195
778,292,9187.545,5924,12641
779,308,8179.276,5962,11106
780,345,8923.348,5936,12335
781,351,8204.501,5972,10347
782,488,9400.594,5928,12656
783,318,10144.138,6023,13530
784,402,8572.878,5946,11832
785,486,12074.175,5934,17163
786,275,9601.371,5918,13911
787,372,8015.296,5924,9932
788,285,9251.835,5936,13415
789,354,7570.621,5924,10421
790,295,8241.776,5942,10729
791,250,7214.416,5926,8707
792,492,10338.886,5999,14354
793,439,11854.519,5978,16883
794,336,9974.295,5944,13234
795,294,7014.279,5926,9122
796,377,8135.440,5922,10520
797,293,7879.870,5942,10617
798,301,8637.864,5944,12349
799,285,7150.189,5914,8833
800,354,7782.517,5912,10554
801,490,7987.210,5936,10367
802,325,7031.865,5912,8652
803,467,12489.976,5972,18779
804,489,12034.094,5993,17898
805,319,8075.113,6001,10494
806,308,7890.672,5920,10010
807,317,7982.675,5926,11042
808,294,8562.966,5954,10989
809,324,7421.827,5930,10292
810,435,8151.860,5924,10893
811,315,7890.898,5916,10721
812,474,12480.542,5944,17695
813,391,15024.143,5920,22379
814,382,8364.741,5918,11308
815,311,8219.434,5920,11693
816,303,7402.455,5922,9954
817,497,12185.638,5934,22710
818,296,8209.970,5948,10625
819,311,9929.161,5942,15033
820,440,9516.323,6037,13107
821,331,7474.559,5922,9555
822,302,8486.205,5918,11420
823,408,14615.223,5930,20943
824,292,9043.562,5918,12404
825,325,7529.705,5912,10653
826,207,12949.923,5946,20467
827,304,8189.615,5993,10236
828,474,8259.494,5920,10913
829,433,6910.386,5934,8370
830,308,8470.399,5918,11038
831,464,11880.231,5916,16899
832,353,7285.371,5920,9887
833,464,8347.013,5940,12029
834,354,7372.571,5928,9414
835,313,8409.099,5954,10979
836,302,8812.414,5932,11535
837,312,8679.792,5950,12089
838,306,8864.595,5936,12563
839,343,8450.029,5920,11138
840,349,8361.542,5942,11227
841,305,8461.338,5928,11680
842,382,7280.382,5934,9037
843,339,7267.726,5916,9974
844,183,13294.126,5997,21487
845,299,6821.562,5916,8620
846,348,9456.195,5914,12764
847,280,6905.164,5912,8453
848,323,7422.808,5928,9609
849,290,9383.541,5924,13838
850,304,7239.507,5920,9130
851,309,8378.311,5956,11410
852,387,7546.912,5912,9615
853,299,8920.130,5950,12184
854,373,8016.051,5940,11042
855,249,11180.402,5997,15464
856,229,12494.895,5946,18015
857,214,12986.374,5934,20118
858,294,10297.320,5926,14910
859,441,8298.816,5922,11388
860,309,7878.469,5914,10210
861,461,9857.777,5924,14239
862,318,7954.393,5932,10421
863,294,8827.272,5936,12881
864,321,7545.199,5936,9377
865,357,9867.599,6015,14608
866,311,8009.338,5924,10562
867,326,7617.160,5924,9921
868,324,7560.657,5916,9958
869,326,9972.623,5918,14304
870,421,7459.204,5916,10004
871,372,7980.118,5916,10375
872,321,9702.660,5932,13729
873,331,6894.356,5912,8533
874,308,8503.711,5936,12033
875,325,7874.895,5944,11068
876,305,8820.341,5912,11721
877,327,7070.015,5914,8934
878,441,15506.329,5966,29004
879,288,7164.715,5938,9434
880,338,10061.228,5936,13812
881,308,8154.422,5912,11044
882,323,7118.483,5916,8973
883,289,9234.692,6051,12466
884,382,8876.825,6035,13818
885,386,6938.785,5912,9247
886,312,7345.590,5924,10016
887,321,7669.315,5938,10633
888,182,15647.918,5914,26383
889,469,9886.049,5924,13290
890,327,9467.070,5926,13320
891,332,7179.840,5912,8894
892,292,9101.404,5956,12627
893,346,7638.046,5912,9621
894,489,8475.121,5912,10983
895,328,8334.829,5958,11535
896,348,7886.718,5932,10746
897,326,9031.482,5936,12408
898,464,10145.386,5916,14908
899,295,8572.831,5920,12051
900,236,11838.898,6001,16818
901,361,11633.515,5932,16713
902,333,7282.153,5956,9327
903,434,12875.435,5985,17731
904,427,12559.176,5930,18120
905,341,9250.496,5924,12726
906,323,7970.975,5926,10772
907,455,12158.862,5912,19498
908,303,7491.759,5912,9903
909,307,7598.599,5912,10679
910,283,9596.120,6031,12865
911,314,10163.697,5920,14286
912,333,7219.060,5914,9996
913,268,10446.500,5950,14622
914,484,10341.589,5954,14217
915,456,12350.050,5989,16965
916,316,7544.272,5922,9978
917,287,10009.164,5985,14126
918,307,8352.068,5912,12331
919,323,10295.399,5914,14044
920,455,8107.246,5920,10421
921,330,7525.558,5920,10504
922,289,9196.851,6011,12754
923,411,14693.523,5926,21410
924,466,12823.429,5912,38554
925,459,7049.061,5924,9013
926,333,7295.318,5924,9384
927,302,8309.874,5926,11967
